IMDB_ID,Title,Year,Release_Month,Age_Rating,Genre,Directors,Actors,Producers,Writers,Composers,Runtime,Cinematographers,Production_Companies,Country,Language,Average_Rating,Budget,Budget_Normalized,Revenue_Normalized,num_genre,num_directors,num_actors,num_producers,num_writers,num_composers,num_cinematographers,num_production_companies
tt0073440,Nashville,1975.0,6,R,"['Drama', 'Music', 'Comedy']",['Robert Altman'],"['David Arkin', 'Barbara Baxley', 'Ned Beatty', 'Karen Black', 'Ronee Blakley', 'Timothy Brown', 'Keith Carradine', 'Geraldine Chaplin', 'Robert DoQui', 'Shelley Duvall']","['Robert Altman', 'Scott Bushnell', 'Robert Eggenweiler']",['Joan Tewkesbury'],[],160.0,['Paul Lohmann'],"['Paramount Pictures', 'ABC Entertainment', 'Jerry Weintraub Productions']",United States,English,8.325,2200000,-0.5767935666497452,-0.4699463117399529,3,1,10,3,1,0,1,3
tt1127896,Taking Woodstock,2009.0,1,R,"['Music', 'Comedy', 'Drama']",['Ang Lee'],"['Demetri Martin', 'Imelda Staunton', 'Henry Goodman', 'Jonathan Groff', 'Eugene Levy', 'Emile Hirsch', 'Dan Fogler', 'Liev Schreiber', 'Mamie Gummer', 'Jeffrey Dean Morgan']","['David Sauers', 'David Lee', 'Ang Lee', 'James Schamus', 'Patrick Cupo']",['James Schamus'],['Danny Elfman'],120.0,['Éric Gautier'],"['Focus Features', 'Ang Lee Productions']","United States, Taiwan",English,5.8,30000000,0.0386559117067356,-0.4700538879127535,3,1,10,5,1,1,1,2
tt0434124,Kinky Boots,2005.0,1,PG-13,"['Comedy', 'Drama', 'Music']",['Julian Jarrold'],"['Joel Edgerton', 'Chiwetel Ejiofor', 'Sarah-Jane Potts', 'Nick Frost', 'Linda Bassett', 'Jemima Rooper', 'Robert Pugh', 'Ewan Hooper', 'Stephen Marcus', 'Mona Hammond']","['Nick Barton', 'Suzanne Mackie', 'Peter Ettedgui', 'Mairi Bett']","['Geoff Deane', 'Tim Firth']",['Adrian Johnston'],107.0,['Eigil Bryld'],"['Miramax', 'Harbour Pictures']","United Kingdom, United States",English,6.325,10000000,-0.4041134971828189,-0.4701928716814681,3,1,10,4,2,1,1,2
tt3960412,Popstar: Never Stop Never Stopping,2016.0,6,R,"['Comedy', 'Music']","['Akiva Schaffer', 'Jorma Taccone']","['Andy Samberg', 'Jorma Taccone', 'Akiva Schaffer', 'Sarah Silverman', 'Tim Meadows', 'Maya Rudolph', 'Joan Cusack', 'Imogen Poots', 'Chris Redd', 'Edgar Blackmon']","['Rodney Rothman', 'Judd Apatow', 'Jorma Taccone', 'Andy Samberg', 'Akiva Schaffer']","['Akiva Schaffer', 'Andy Samberg', 'Jorma Taccone']",['Matthew Compton'],87.0,['Brandon Trost'],"['Universal Pictures', 'Apatow Productions', 'Party Over', 'The Lonely Island', 'Perfect World Pictures']","United States, China",English,7.0,20000000,-0.1827287927380416,-0.4726362860215244,2,2,10,5,3,1,1,5
tt0120802,The Red Violin,1998.0,9,R,"['Drama', 'Thriller', 'Mystery', 'Music', 'Romance']",['François Girard'],"['Carlo Cecchi', 'Irene Grazioli', 'Anita Laurenzi', 'Tommaso Puntelli', 'Samuele Amighetti', 'Jean-Luc Bideau', 'Samuel L. Jackson', 'Greta Scacchi', 'Aldo Brugnini', 'Christoph Koncz']",['Niv Fichman'],"['Don McKellar', 'François Girard']",['John Corigliano'],130.0,['Alain Dostie'],"['Rhombus Media', 'New Line Cinema', 'Mikado Film', 'Téléfilm Canada', 'CITY-TV', 'Film4 Productions', 'Euphoria Films', 'Shanghai Film Studio', 'China Film Co-Production Corp.', 'Salon Films', 'Sidecar Films & TV', 'Vienna Film Financing Fund', 'Dor Film']","Canada, Italy, United States, United Kingdom, Austria","English, Italian, German, French, Mandarin",7.0,18000000,-0.227005733626997,-0.4726612123403003,5,1,10,1,2,1,1,13
tt0058725,Viva Las Vegas,1964.0,3,NR,"['Music', 'Romance', 'Comedy']",['George Sidney'],"['Elvis Presley', 'Ann-Margret', 'Cesare Danova', 'William Demarest', 'Nicky Blair', 'Robert Aiken', 'Don Anderson', 'Larry Barton', 'Toni Basil', 'Herman Boden']","['George Sidney', 'Jack Cummings']",['Sally Benson'],['George Stoll'],85.0,['Joseph F. Biroc'],"['Jack Cummings Productions', 'Winters Hollywood Entertainment Holdings Corporation', 'Metro-Goldwyn-Mayer']",United States,English,7.0,1000000,-0.6033597311831186,-0.4731791065523579,3,1,10,2,1,1,1,3
tt0082894,Pennies from Heaven,1981.0,2,R,"['Drama', 'Music', 'Romance']",['Herbert Ross'],"['Steve Martin', 'Bernadette Peters', 'Jessica Harper', 'Vernel Bagneris', 'John McMartin', 'John Karlen', 'Jay Garner', 'Robert Fitch', 'Tommy Rall', 'Eliska Krupka']","['Nora Kaye', 'Herbert Ross']",['Dennis Potter'],"['Billy May', 'Ralph Burns']",108.0,['Gordon Willis'],"['Hera Productions', 'SLM Production Group', 'Metro-Goldwyn-Mayer']",United States,English,6.800000000000001,22000000,-0.1384518518490861,-0.4744205968166323,3,1,10,2,1,2,1,3
tt0049452,Love Me Tender,1956.0,9,NR,"['Drama', 'Western', 'Music', 'Romance']",['Robert D. Webb'],"['Richard Egan', 'Debra Paget', 'Elvis Presley', 'Robert Middleton', 'William Campbell', 'Neville Brand', 'Mildred Dunnock', 'Bruce Bennett', 'James Drury', 'Russ Conway']",['David Weisbart'],['Robert Buckner'],['Lionel Newman'],89.0,['Leo Tover'],['20th Century Fox'],United States,English,6.033333333333334,1000000,-0.6033597311831186,-0.4753503886756915,4,1,10,1,1,1,1,1
tt0061584,Doctor Dolittle (1967),1967.0,2,G,"['Music', 'Family', 'Comedy', 'Fantasy']",['Richard Fleischer'],"['Rex Harrison', 'Samantha Eggar', 'Anthony Newley', 'Richard Attenborough', 'Peter Bull', 'Muriel Landers', 'William Dix', 'Geoffrey Holder', 'Portia Nelson', 'Norma Varden']",['Arthur P. Jacobs'],['Leslie Bricusse'],['Leslie Bricusse'],152.0,['Robert Surtees'],"['APJAC Productions', '20th Century Fox']",United States,English,4.675000000000001,18000000,-0.227005733626997,-0.4753503886756915,4,1,10,1,1,1,1,2
tt0065466,Beyond the Valley of the Dolls,1970.0,5,NC-17,"['Comedy', 'Drama', 'Music']",['Russ Meyer'],"['Dolly Read', 'Cynthia Myers', 'Marcia McBroom', 'John Lazar', 'Michael Blodgett', 'David Gurian', 'Edy Williams', 'Erica Gavin', 'Phyllis Davis', 'Harrison Page']",['Russ Meyer'],['Roger Ebert'],['Stu Phillips'],109.0,['Fred J. Koenekamp'],['20th Century Fox'],United States,English,6.475,2090000,-0.5792287983986378,-0.4753503886756915,3,1,10,1,1,1,1,1
tt0096030,Salsa,1988.0,5,PG,"['Music', 'Romance']",['Boaz Davidson'],"['Robi Draco Rosa', 'Rodney Harvey', 'Magali Alvarado', 'Miranda Garrison', 'Moon Orona', 'Angela Alvarado', 'Loyda Ramos', 'Valente Rodriguez', 'Daniel Rojo', 'Humberto Ortiz']","['Menahem Golan', 'Brian Gendece', 'Yoram Globus']","['Shepard Goldman', 'Boaz Davidson', 'Tomás Benitez']",[],97.0,['David Gurfinkel'],"['Golan-Globus Productions', 'The Cannon Group']",United States,English,4.566666666666666,0,-0.6254982016275963,-0.475933437636065,2,1,10,3,3,0,1,2
tt2481198,Sunshine on Leith,2013.0,10,PG-13,"['Music', 'Comedy', 'Drama']",['Dexter Fletcher'],"['George MacKay', 'Kevin Guthrie', 'Paul Brannigan', 'Jane Horrocks', 'Peter Mullan', 'Freya Mavor', 'Antonia Thomas', 'Jason Flemyng', 'Sara Vickers', 'Paul McCole']","['Andrew Macdonald', 'Arabella Page Croft', 'Kieran Parker', 'Allon Reich']",['Stephen Greenhorn'],['Paul Englishby'],100.0,['George Richmond'],"['DNA Films', 'BFI', 'Creative Scotland', 'Black Camel Pictures']",United Kingdom,English,7.199999999999999,0,-0.6254982016275963,-0.4764360297373584,3,1,10,4,1,1,1,4
tt1031969,The Rocker,2008.0,1,PG-13,"['Comedy', 'Music']",['Peter Cattaneo'],"['Rainn Wilson', 'Teddy Geiger', 'Josh Gad', 'Emma Stone', 'Christina Applegate', 'Jeff Garlin', 'Jane Lynch', 'Jason Sudeikis', 'Will Arnett', 'Howard Hesseman']",['Shawn Levy'],"['Wallace Wolodarsky', 'Maya Forbes']",['Chad Fischer'],102.0,['Anthony B. Richmond'],"['Fox Atomic', '21 Laps Entertainment']",United States,English,5.375,15000000,-0.2934211449604303,-0.4766374704363507,2,1,10,1,2,1,1,2
tt4086018,Charming,2018.0,7,NR,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Music', 'Romance']",['Ross Venokur'],"['Demi Lovato', 'Wilmer Valderrama', 'Sia', 'Nia Vardalos', 'Ashley Tisdale', 'Avril Lavigne', 'G.E.M.', 'John Cleese', 'Chris Harrison', 'Dee Bradley Baker']",['John H. Williams'],['Ross Venokur'],['Tom Howe'],85.0,[],"['3QU Media', 'Storyoscopic Films', 'Vanguard Animation', 'WV Enterprises', 'Cinesite Animation']","Canada, United States",English,4.733333333333333,20000000,-0.1827287927380416,-0.4766973652537228,7,1,10,1,1,1,0,5
tt0363473,Beyond the Sea,2004.0,9,PG-13,"['Drama', 'Music']",['Kevin Spacey'],"['Kevin Spacey', 'Kate Bosworth', 'John Goodman', 'Bob Hoskins', 'Brenda Blethyn', 'Greta Scacchi', 'Caroline Aaron', 'Mehmet Yilmaz', 'Peter Cincotti', 'William Ullrich']","['Kevin Spacey', 'Jan Fantl', 'Arthur E. Friedman', 'Andy Paterson']","['Lewis Colick', 'Kevin Spacey']",[],118.0,['Eduardo Serra'],['Lionsgate'],"United Kingdom, Germany, United States","English, Italian",5.45,25000000,-0.0720364405156529,-0.4786073118606921,2,1,10,4,2,0,1,1
tt0096037,Satisfaction,1988.0,3,PG-13,"['Comedy', 'Music', 'Romance']",['Joan Freeman'],"['Justine Bateman', 'Liam Neeson', 'Trini Alvarado', 'Scott Coffey', 'Britta Phillips', 'Julia Roberts', 'Debbie Harry', 'Chris Nash', 'Michael DeLorenzo', ""Tom O'Brien""]","['Alan Greisman', 'Aaron Spelling']",['Charles Purpura'],[],92.0,['Thomas Del Ruth'],"['20th Century Fox', 'NBC']",United States,English,4.6,0,-0.6254982016275963,-0.4794045903717643,3,1,10,2,1,0,1,2
tt0049314,High Society,1956.0,5,NR,"['Music', 'Comedy', 'Romance']",['Charles Walters'],"['Bing Crosby', 'Grace Kelly', 'Frank Sinatra', 'Celeste Holm', 'John Lund', 'Louis Calhern', 'Sidney Blackmer', 'Louis Armstrong', 'Margalo Gillmore', 'Lydia Reed']",['Sol C. Siegel'],['John Patrick'],['Cole Porter'],111.0,['Paul Vogel'],"['Sol C. Siegel Productions', 'Bing Crosby Productions', 'Metro-Goldwyn-Mayer']",United States,English,7.2,2800000,-0.5635104843830586,-0.4796929529223589,3,1,10,1,1,1,1,3
tt1816518,Ernest & Celestine,2012.0,2,PG,"['Animation', 'Family', 'Adventure', 'Music']","['Stéphane Aubier', 'Vincent Patar', 'Benjamin Renner']","['Anne-Marie Loop', 'Lambert Wilson', 'Pauline Brunner', 'Patrice Melennec', 'Brigitte Virtudes', 'Léonard Louf', 'Dominique Maurin', 'Féodor Atkine', 'Vincent Grass', 'Patrice Dozier']","['Henri Magalon', 'Vincent Tavier', 'Didier Brunner', 'Stéphan Roelants']",['Daniel Pennac'],['Vincent Courtois'],80.0,[],"['Les Armateurs', 'Maybe Movies', 'StudioCanal', 'La Parti Production', 'France 3 Cinéma', 'Melusine Productions', 'RTBF']","France, Belgium, Luxembourg, United States","French, English",8.5,12500000,-0.3487673210716246,-0.4798539914892413,4,3,10,4,1,1,0,7
tt0056262,The Music Man,1962.0,6,G,"['Comedy', 'Family', 'Music', 'Romance']",['Morton DaCosta'],"['Robert Preston', 'Shirley Jones', 'Buddy Hackett', 'Ron Howard', 'Hermione Gingold', 'Paul Ford', 'Pert Kelton', 'Timmy Everett', 'Susan Luckey', 'Peggy Mondo']",['Morton DaCosta'],['Marion Hargrove'],['Meredith Willson'],151.0,['Robert Burks'],['Warner Bros. Pictures'],United States,English,7.949999999999999,0,-0.6254982016275963,-0.4807785939840258,4,1,10,1,1,1,1,1
tt2172935,Metallica: Through the Never,2013.0,11,R,['Music'],['Nimród Antal'],"['Dane DeHaan', 'James Hetfield', 'Lars Ulrich', 'Kirk Hammett', 'Robert Trujillo', 'Mackenzie Gray', 'Toby Hargrave', 'Peter Bryant', 'Hrothgar Mathews', 'Jeremy Raymond']",[],"['Lars Ulrich', 'Kirk Hammett', 'James Hetfield', 'Nimród Antal', 'Robert Trujillo']","['Lars Ulrich', 'Robert Trujillo', 'Kirk Hammett', 'James Hetfield']",93.0,['Gyula Pados'],"['Exclusive Media', 'Picturehouse Entertainment']",United States,English,7.05,18000000,-0.227005733626997,-0.480925334658126,1,1,10,0,5,4,1,2
tt0066393,Song of Norway,1970.0,9,G,"['Music', 'Drama']",['Andrew L. Stone'],"['Toralv Maurstad', 'Florence Henderson', 'Christina Schollin', 'Frank Porretta', 'Harry Secombe', 'Robert Morley', 'Edward G. Robinson', 'Elizabeth Larner', 'Oskar Homolka', 'Frederick Jaeger']","['Virginia L. Stone', 'Andrew L. Stone']","['Homer Curran', 'Andrew L. Stone']",[],138.0,['Davis Boulton'],"['ABC Pictures', 'Anchor Bay Home Entertainment', 'Pearson Television International', 'Cinerama Productions']",United States,English,4.4,0,-0.6254982016275963,-0.4818642350456926,2,1,10,2,2,0,1,4
tt26927452,Hurry Up Tomorrow,2025.0,8,R,"['Music', 'Thriller']",['Trey Edward Shults'],"['The Weeknd', 'Jenna Ortega', 'Barry Keoghan', 'Riley Keough', 'Ash T', 'Paul L. Davis', 'Sebastian Villalobos', 'Roman Mitichyan', 'Ibrahim Ivan Troy Simonin', 'Kiara Liz']","['Kevin Turen', 'The Weeknd', 'Harrison Kreiss', 'Reza Fahim']","['Trey Edward Shults', 'The Weeknd', 'Reza Fahim']","['The Weeknd', 'Daniel Lopatin']",105.0,['Chayse Irvin'],"['Manic Phase', 'Live Nation Productions']",United States,English,3.625,15000000,-0.2934211449604303,-0.4828426581961092,2,1,10,4,3,2,1,2
tt0035262,Road to Morocco,1942.0,9,NR,"['Comedy', 'Music', 'Adventure', 'Romance']",['David Butler'],"['Bing Crosby', 'Bob Hope', 'Dorothy Lamour', 'Anthony Quinn', 'Dona Drake', 'Vladimir Sokoloff', 'Mikhail Rasumny', 'George Givot', 'Robert Barron', 'Leon Belasco']",[],"['Frank Butler', 'Don Hartman']",['Victor Young'],82.0,['William C. Mellor'],['Paramount Pictures'],United States,"Russian, Tagalog, Cantonese, Arabic, English",7.325,0,-0.6254982016275963,-0.4829498761073594,4,1,10,0,2,1,1,1
tt0062803,Chitty Chitty Bang Bang,1968.0,2,G,"['Family', 'Music', 'Adventure', 'Fantasy', 'Comedy']",['Ken Hughes'],"['Dick Van Dyke', 'Sally Ann Howes', 'Lionel Jeffries', 'Gert Fröbe', 'Anna Quayle', 'Benny Hill', 'James Robertson Justice', 'Robert Helpmann', 'Barbara Windsor', 'Davy Kaye']",['Albert R. Broccoli'],"['Roald Dahl', 'Ken Hughes']","['Robert B. Sherman', 'Richard M. Sherman']",144.0,['Christopher Challis'],"['United Artists', 'Dramatic Features', 'Warfield']","United Kingdom, United States, France","English, German, French, Latin",6.8,10000000,-0.4041134971828189,-0.4834902810868307,5,1,10,1,2,2,1,3
tt0047574,There's No Business Like Show Business,1954.0,2,NR,"['Music', 'Comedy']",['Walter Lang'],"['Ethel Merman', 'Marilyn Monroe', 'Mitzi Gaynor', 'Dan Dailey', ""Donald O'Connor"", 'Johnnie Ray', 'Richard Eastham', ""Hugh O'Brian"", 'Frank McHugh', 'Rhys Williams']",['Sol C. Siegel'],"['Phoebe Ephron', 'Henry Ephron']",['Irving Berlin'],117.0,['Leon Shamroy'],['20th Century Fox'],United States,"English, Latin",6.6000000000000005,4300000,-0.530302778716342,-0.4856639787615265,2,1,10,1,2,1,1,1
tt0053716,Cinderfella,1960.0,2,NR,"['Comedy', 'Fantasy', 'Music']",['Frank Tashlin'],"['Jerry Lewis', 'Ed Wynn', 'Judith Anderson', 'Henry Silva', 'Robert Hutton', 'Anna Maria Alberghetti', 'Count Basie', 'Joe Williams', 'Nola Thorp', 'Milton Frome']",['Jerry Lewis'],['Frank Tashlin'],['Walter Scharf'],91.0,['Haskell B. Boggs'],"['Jerry Lewis Productions', 'Paramount Pictures']",United States,English,5.666666666666667,3000000,-0.5590827902941631,-0.4856639787615265,3,1,10,1,1,1,1,2
tt1425922,Black Nativity,2013.0,9,PG,"['Music', 'Drama']",['Kasi Lemmons'],"['Forest Whitaker', 'Angela Bassett', 'Jennifer Hudson', 'Tyrese Gibson', 'Jacob Latimore', 'Mary J. Blige', 'Nas', 'Vondie Curtis-Hall', 'Grace Gibson', 'J. Mallory McCree']","['T.D. Jakes', 'Trudie Styler']",['Kasi Lemmons'],"['Raphael Saadiq', 'Laura Karpman']",93.0,['Anastas N. Michos'],"['Malvern Pictures', 'Fox Searchlight Pictures']",United States,English,4.925,17500000,-0.2380749688492359,-0.4861080656660067,2,1,10,2,1,2,1,2
tt0050815,Pal Joey,1957.0,10,NR,"['Music', 'Romance', 'Comedy']",['George Sidney'],"['Rita Hayworth', 'Frank Sinatra', 'Kim Novak', 'Barbara Nichols', 'Bobby Sherwood', 'Hank Henry', 'Elizabeth Patterson', 'Hermes Pan', 'John Alban', 'Sam Harris']",['Fred Kohlmar'],"['Dorothy Kingsley', 'Lorenz Hart']",['Richard Rodgers'],111.0,['Harold Lipstein'],"['Essex Productions', 'George Sidney Productions', 'Columbia Pictures']",United States,English,6.766666666666667,3000000,-0.5590827902941631,-0.4862067992923599,3,1,10,1,2,1,1,3
tt0036628,Bathing Beauty,1944.0,6,NR,"['Music', 'Comedy', 'Romance']",['George Sidney'],"['Red Skelton', 'Esther Williams', 'Basil Rathbone', 'Bill Goodwin', 'Jean Porter', 'Nana Bryant', 'Carlos Ramírez', 'Ethel Smith', 'Xavier Cugat', 'Lina Romay']",['Jack Cummings'],"['Dorothy Kingsley', 'Allen Boretz', 'Frank Waldman', 'George Oppenheimer']","['David Raksin', 'Marlin Skiles']",101.0,"['Ted Weisbarth', 'Harry Stradling Sr.']",['Metro-Goldwyn-Mayer'],United States,"English, Spanish, French",6.1,2361000,-0.5732292729081844,-0.48679304546566,3,1,10,1,4,2,2,1
tt0092752,The Chipmunk Adventure,1987.0,8,G,"['Animation', 'Family', 'Adventure', 'Comedy', 'Music']",['Janice Karman'],"['Ross Bagdasarian, Jr.', 'Janice Karman', 'Dody Goodman', 'Susan Tyrrell', 'Anthony De Longis', 'Frank Welker', 'Nancy Cartwright', 'Philip L. Clarke', 'Ken Sansom', 'George Poulos']","['Ross Bagdasarian, Jr.']","['Janice Karman', 'Ross Bagdasarian, Jr.']",['Randy Edelman'],77.0,[],"['Bagdasarian Productions', 'The Samuel Goldwyn Company']",United States,English,7.166666666666667,0,-0.6254982016275963,-0.4872690339327372,5,1,10,1,2,1,0,2
tt0092112,Trick or Treat,1986.0,10,R,"['Horror', 'Comedy', 'Music']",['Charles Martin Smith'],"['Marc Price', 'Tony Fields', 'Lisa Orgolini', 'Doug Savant', 'Elaine Joyce', 'Glen Morgan', 'Gene Simmons', 'Ozzy Osbourne', 'Elise Richards', 'Richard Pachorek']","['Joel Soisson', 'Michael S. Murphey']","['Michael S. Murphey', 'Rhet Topham', 'Joel Soisson']",['Christopher Young'],98.0,['Robert Elswit'],['DEG'],United States,English,6.15,0,-0.6254982016275963,-0.4873075416211945,3,1,10,2,3,1,1,1
tt0057083,Fun in Acapulco,1963.0,9,PG,"['Music', 'Comedy', 'Romance']",['Richard Thorpe'],"['Elvis Presley', 'Ursula Andress', 'Elsa Cárdenas', 'Paul Lukas', 'Larry Domasin', 'Alejandro Rey', 'Robert Carricart', 'Teri Hope', 'Teri Garr', 'Charles Evans']",['Hal B. Wallis'],['Allan Weiss'],['Joseph J. Lilley'],97.0,['Daniel L. Fapp'],"['Paramount Pictures', 'Wallis-Hazen Inc.']",United States,English,5.8,0,-0.6254982016275963,-0.4875204249769768,3,1,10,1,1,1,1,2
tt0104802,The Mambo Kings,1992.0,3,R,"['Drama', 'Music']",['Arne Glimcher'],"['Antonio Banderas', 'Armand Assante', 'Cathy Moriarty', 'Maruschka Detmers', 'Pablo Calogero', 'Scott Cohen', 'Desi Arnaz Jr.', 'Mario Grillo', 'Ralph Irizarry', 'Pete Macnamara']","['Arne Glimcher', 'Arnon Milchan']",['Cynthia Cidre'],"['Carlos Franzetti', 'Robert Kraft']",104.0,['Michael Ballhaus'],"['Warner Bros. Pictures', 'Regency Enterprises', 'Alcor Films', 'Arnon Milchan Productions', 'Le Studio Canal+']","France, United States","English, Spanish",6.966666666666666,0,-0.6254982016275963,-0.4876063643234183,2,1,10,2,1,2,1,5
tt0039035,Till the Clouds Roll By,1946.0,2,NR,['Music'],['Richard Whorf'],"['June Allyson', 'Lucille Bremer', 'Judy Garland', 'Kathryn Grayson', 'Van Heflin', 'Lena Horne', 'Van Johnson', 'Tony Martin', 'Dinah Shore', 'Frank Sinatra']",['Arthur Freed'],"['Myles Connolly', 'Jean Holloway']",['Jerome Kern'],132.0,"['Harry Stradling Sr.', 'George J. Folsey']",['Metro-Goldwyn-Mayer'],United States,English,7.333333333333333,3316000,-0.5520870336337081,-0.4877049839574602,1,1,10,1,2,1,2,1
tt0095270,Hairspray (1988),1988.0,3,PG,"['Comedy', 'Music', 'Romance']",['John Waters'],"['Ricki Lake', 'Divine', 'Debbie Harry', 'Vitamin C', 'Sonny Bono', 'Leslie Ann Powers', 'Ruth Brown', 'Jerry Stiller', 'Michael St. Gerard', 'Clayton Prince']",['Rachel Talalay'],['John Waters'],['Kenny Vance'],92.0,['David Insley'],['New Line Cinema'],United States,English,7.825,2000000,-0.5812212607386408,-0.4879920925926286,3,1,10,1,1,1,1,1
tt0368667,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003.0,8,PG,"['Animation', 'Science Fiction', 'Music', 'Adventure']","['Kazuhisa Takenouchi', 'Leiji Matsumoto', 'Hirotoshi Rissen', 'Daisuke Nishio']","['Romanthony', 'Thomas Bangalter', 'Guy-Manuel de Homem-Christo', 'Todd Edwards', 'DJ Sneak']","['Thomas Bangalter', 'Guy-Manuel de Homem-Christo', 'Shinji Shimizu']","['Thomas Bangalter', 'Guy-Manuel de Homem-Christo', 'Cédric Hervet']","['Thomas Bangalter', 'Guy-Manuel de Homem-Christo']",68.0,['Fumio Hirokawa'],"['Toei Animation', 'Daft Life', 'Wild Bunch', 'Bac Films']","Japan, France, Philippines",English,7.375,4000000,-0.5369443198496854,-0.4880263934219719,4,4,5,3,3,2,1,4
tt0071803,Mame,1974.0,7,PG,"['Comedy', 'Music']",['Gene Saks'],"['Lucille Ball', 'Bea Arthur', 'Robert Preston', 'Bruce Davison', 'Kirby Furlong', 'Jane Connell', 'George Chiang', 'Joyce Van Patten', 'Doria Cook-Nelson', 'Don Porter']","['Robert Fryer', 'James Cresson']",['Paul Zindel'],['Jerry Herman'],132.0,['Philip H. Lathrop'],['Warner Bros. Pictures'],United States,"English, Japanese, French, Russian",5.166666666666667,12000000,-0.3598365562938634,-0.488920901946527,2,1,10,2,1,1,1,1
tt0350194,Teacher's Pet,2004.0,4,PG,"['Animation', 'Family', 'Music', 'Comedy', 'Drama']",['Timothy Bjorklund'],"['Nathan Lane', 'Kelsey Grammer', 'Shaun Fleming', 'Debra Jo Rupp', 'David Ogden Stiers', 'Jerry Stiller', 'Paul Reubens', 'Megan Mullally', 'Wallace Shawn', 'Rob Paulsen']",['Stephen Swofford'],"['Bill Steinkellner', 'Cherie Steinkellner']",['Stephen James Taylor'],73.0,[],"['Walt Disney Pictures', 'Disney Television Animation', 'Toon City Animation']","United States, Philippines",English,6.675,10000000,-0.4041134971828189,-0.4889644958633583,5,1,10,1,2,1,0,3
tt1226240,A Late Quartet,2012.0,9,R,"['Music', 'Drama']",['Yaron Zilberman'],"['Christopher Walken', 'Philip Seymour Hoffman', 'Mark Ivanir', 'Catherine Keener', 'Imogen Poots', 'Liraz Charhi', 'Madhur Jaffrey', 'Anne Sofie von Otter', 'Wallace Shawn', 'Pamela Quinn']","['David Faigenblum', 'Vanessa Coifman', 'Tamar Sela', 'Emanuel Michael', 'Mandy Tagger', 'Yaron Zilberman']","['Yaron Zilberman', 'Seth Grossman']",['Angelo Badalamenti'],105.0,['Frederick Elmes'],"['Opening Night Productions', 'RKO Pictures']",United States,English,7.05,0,-0.6254982016275963,-0.4899864097947052,2,1,10,6,2,1,1,2
tt0109068,Airheads,1994.0,1,PG-13,"['Comedy', 'Crime', 'Music']",['Michael Lehmann'],"['Brendan Fraser', 'Steve Buscemi', 'Adam Sandler', 'Joe Mantegna', 'Chris Farley', 'Judd Nelson', 'Amy Locane', 'Michael McKean', 'David Arquette', 'Nina Siemaszko']","['Mark Burg', 'Robert Simonds']",['Rich Wilkes'],['Carter Burwell'],92.0,['John Schwartzman'],"['Robert Simonds Productions', 'Island World', '20th Century Fox']",United States,English,4.949999999999999,15000000,-0.2934211449604303,-0.4929818400453874,3,1,10,2,1,1,1,3
tt0090888,Crossroads (1986),1986.0,7,R,"['Drama', 'Music', 'Mystery', 'Romance']",['Walter Hill'],"['Ralph Macchio', 'Joe Seneca', 'Jami Gertz', 'Joe Morton', 'Robert Judd', 'Steve Vai', 'Tim Russ', 'Dennis Lipscomb', 'Harry Carey, Jr.', 'Wally Taylor']",['Mark Carliner'],['John Fusco'],['Ry Cooder'],99.0,['John Bailey'],['Columbia Pictures'],United States,English,6.9,0,-0.6254982016275963,-0.4930520267400242,4,1,10,1,1,1,1,1
tt0108265,Swing Kids,1993.0,7,PG-13,"['Music', 'Drama']",['Thomas Carter'],"['Robert Sean Leonard', 'Christian Bale', 'Frank Whaley', 'Barbara Hershey', 'Tushka Bergen', 'David Tom', 'Mary Fogarty', 'Kenneth Branagh', 'Noah Wyle', 'Martin Clunes']","['Mark Gordon', 'John Bard Manulis']",['Jonathan Marc Feldman'],['James Horner'],112.0,['Jerzy Zieliński'],"['Hollywood Pictures', 'Touchwood Pacific Partners 1']",United States,English,5.75,0,-0.6254982016275963,-0.4938062867240278,2,1,10,2,1,1,1,2
tt0039116,Ziegfeld Follies,1945.0,1,NR,"['Music', 'Comedy']","['Vincente Minnelli', 'Lemuel Ayers', 'Roy Del Ruth', 'George Sidney', 'Robert Lewis']","['William Powell', 'Fred Astaire', 'Lucille Ball', 'Lucille Bremer', 'Fanny Brice', 'Judy Garland', 'Kathryn Grayson', 'Lena Horne', 'Gene Kelly', 'James Melton']",['Arthur Freed'],"['David Freedman', 'Hugh Martin', 'Ralph Blane']",['Harry Warren'],110.0,"['Charles Rosher', 'George J. Folsey']",['Metro-Goldwyn-Mayer'],United States,English,6.466666666666666,3403000,-0.5501609867050385,-0.4951959072829613,2,5,10,1,3,1,2,1
tt0028216,San Francisco,1936.0,6,NR,"['Drama', 'Romance', 'Music']",['W.S. Van Dyke'],"['Clark Gable', 'Jeanette MacDonald', 'Spencer Tracy', 'Jack Holt', 'Jessie Ralph', 'Ted Healy', 'Shirley Ross', 'Margaret Irving', 'Harold Huber', 'Edgar Kennedy']","['John Emerson', 'Bernard H. Hyman', 'W.S. Van Dyke']","['Anita Loos', 'Herman J. Mankiewicz']",[],115.0,['Oliver T. Marsh'],['Metro-Goldwyn-Mayer'],United States,English,7.633333333333333,1300000,-0.5967181900497752,-0.4955813098598531,3,1,10,3,2,0,1,1
